0.9118437326422147,1
0.9025344894896837,1
0.8978050465252007,1
0.06778438313152985,0
0.8982120177353355,1
0.9056773469247513,1
0.0008393283517586635,0
0.6201330901652947,1
0.05730311588212415,0
0.0007356411514378023,0
0.040051055912553715,0
0.10384605480224694,0
0.8801288232439269,1
0.031086811923810475,0
0.8876831608597446,1
0.04035974898871671,0
0.04594544091946136,0
0.8997699136301608,1
0.009110177828098013,0
0.9314228449753624,1
0.8972253161921077,1
0.052072533876437746,0
0.05939323269330271,0
0.059430856503398584,0
0.011419215216146887,0
0.19197418100513008,0
0.6937057012765917,0
0.5390073351450251,1
0.9102597915595955,1
0.8910265192829517,1
0.8826235390619886,1
0.9065629569431455,1
0.6001405090375865,1
0.06720957746644154,0
0.07196578256547062,0
0.8812603400241905,1
0.42459530618117375,0
0.8880774075271749,1
0.005946661162960203,0
0.9321129603397132,1
0.8783767086743015,1
0.8791088232107392,1
0.03159439338239664,0
0.013665571015309876,0
0.028626286989244326,0
0.8817696401660977,1
0.05430900567916663,0
0.06758110313318078,0
0.0005252295196161182,0
0.004234768373441432,0
0.8793225569406868,1
0.060361805271077124,0
0.9215810106908918,1
0.007675522886429336,0
0.01637828477609075,0
0.8999174121410024,1
0.9096145244820396,1
0.019843566335929007,0
0.8731718274477576,0
0.0262620271135598,0
0.7823442044891971,1
0.9149506773515221,1
0.8971499950876435,1
0.8951443348708691,1
0.8833838620377433,1
0.9138117946427198,1
0.7501869525095756,1
0.8978076553993007,1
0.8822103005956223,1
0.8799824531993692,1
0.05543354187406919,0
0.06705197263036174,0
0.8976543847835932,1
0.8798608212163486,1
0.8970385499046517,1
0.06169859497432473,0
0.05527897249362154,0
0.9145760584920837,1
0.887816375498865,1
0.0531366598173443,0
0.9237580032433241,1
0.05620647127490268,0
0.016009540149980527,1
0.06857431080587258,0
0.07198173051616746,0
0.07096739331377043,0
0.5639089376142474,1
0.8660931542428404,0
0.0544062009569018,0
0.8848497905827604,1
0.5294290550215327,1
0.902518729496528,1
0.22070100681764912,0
0.8970119008216016,1
0.9035009979794332,1
0.3575226574988346,1
0.8815519098836627,1
0.06300024238943723,0
0.0009557119111978179,0
0.8972665281778095,0
0.8844430287535131,1
0.9171118722674767,1
0.8972688739082059,1
0.8787153258840971,1
0.0027779711343677324,0
0.6086017990232357,1
0.8287581651522858,1
0.0049488651589902075,0
0.12169704056719205,0
0.14429624210492656,0
0.26925433610958566,0
0.888828756033783,1
0.8290363917596123,1
0.44179313864243813,1
0.002816237584185233,0
0.8842741428251445,1
0.5497205513326985,1
0.8706261978036315,1
0.8985083880561295,1
0.061250124551800685,0
0.0069571265133859415,0
0.9075524256123155,1
0.8789228710190292,1
0.8796504899556019,1
0.9004007275426354,1
0.8727632276682123,1
0.8995322249035573,1
0.059196959743469404,0
0.7232869537869494,1
0.9272068648908944,1
0.8987703244801994,1
0.896376528215398,1
0.8915921567892227,1
0.8958924992556992,1
0.746401125755178,1
0.9167425264473925,1
0.8790987791486374,1
0.06812743723912165,0
0.7954816777528884,1
0.8949882337428214,1
0.05851086859383088,0
0.055795712468499785,0
0.8795796134013443,1
0.6489361950163414,0
0.910233605324293,1
0.06929849157693391,0
0.8850534919227442,1
0.8891817605833977,1
0.052212063421254666,0
0.8926193814536184,1
0.7555825113992429,1
0.8997315670716054,1
0.11297017533276206,0
0.9002969482438858,1
0.8931225085788825,0
