0.9146510641353852,1
0.05358291954612953,0
0.002689797188612928,0
0.9106812243733926,1
0.9112324654319196,1
0.8799391433292434,1
0.9031252347830379,1
0.005904421951456291,0
0.0012239903197964204,0
0.9360640358223484,1
0.8915762735568102,0
0.9396319468412134,1
0.9085050306504158,1
0.45882354735656034,1
0.0019236093748843841,0
0.873490035941414,1
0.0006307128423342284,0
0.05513441635465478,0
0.294935515935237,0
0.19731984231317895,0
0.006024515480115751,0
0.9272684262050914,1
0.939497019637109,1
0.06693765606494494,0
0.0059315977388034805,0
0.9102719289714505,1
0.8959126185251396,1
0.8366889132560632,0
0.9008739147999707,1
0.895544952722196,1
0.9458645550095937,1
0.8497182168431717,1
0.00031974990393700953,0
0.016434517864905955,0
0.22115625360973598,0
0.055793766210186356,0
0.021090549366554467,0
0.06546591139901099,0
0.9294075064500363,1
0.010793716827833156,0
0.0015061542830041594,0
0.9069107447620346,1
0.010549504592185779,0
0.06238135033970537,0
0.9217229953108195,1
0.00252479397632718,0
0.944509456585086,1
0.9159437731118134,1
0.9296292604338421,1
0.8863904349837203,1
0.00013497248946721448,0
0.0009865240049712844,0
0.0004634092042372785,0
0.01505077617516953,0
0.00014501930433004318,0
0.06885962697995635,0
0.9188222575126134,1
0.001644025077821351,0
0.9106253822244279,1
0.9058625136306304,1
0.9269093431431594,1
0.899571628158692,1
0.8787796454035979,1
0.8905472567126639,0
0.9186661980312608,1
0.9525657424797516,1
0.8995881435103728,1
0.0005046594956496397,0
0.9100244184108116,1
0.8169341621651102,1
0.9556438583900275,1
0.9217046197570794,0
0.9032806769230212,0
0.03226168247483213,0
0.9256204153326861,1
0.07730608392257894,0
0.04076889091015596,0
0.9116803701645503,1
0.956401076592986,1
0.8958761527817682,1
0.8825882315792307,1
0.03384310529792324,0
0.9028728507082328,1
0.0686170618456263,0
9.77257616495132e-05,0
0.3378874342532498,0
0.9079633873195161,1
0.9275991368936516,1
5.3469546426072405e-05,0
0.8851489762801215,1
0.8982690107623582,1
0.900408387260088,1
0.8936329348709054,1
0.9001688266588448,1
0.9037258977339059,1
0.9221303578089081,1
0.005773381631528762,0
0.9156474600124708,1
0.89775626813196,1
0.011808041457132474,0
0.0012296884672150302,0
0.951653214552118,1
0.9085945138986008,1
0.9135240803610549,1
0.03999885721121093,1
0.0022249244312754638,0
0.06963812517453093,0
0.9227637545264663,1
0.9239178882969249,1
5.669752624096098e-05,0
0.8570587182830807,0
0.0007593080936971892,0
0.5,1
0.9110350906404816,1
0.003782634921811988,0
0.0010771571456609143,0
0.0004388406349480032,0
0.01231915627326523,1
0.9108817269338243,1
0.011001631412310347,0
0.9035047828040595,1
0.0030500939915779285,0
0.8101316527101587,1
0.9093926354160042,1
0.9070357456668254,1
0.5454372405127561,0
0.06405734417532084,1
0.002750633777892836,0
0.9226415221055579,1
0.8983048059785925,1
0.9193287666879596,1
0.7781568901147149,1
0.003499964767333416,0
